url,categoria,nombre,variante,sku,marca,precio_lista,precio_transferencia,stock,descripcion,imagen
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4/,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),único,009505/D,Marca,,46149.17,,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986/,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),único,009435/D,Marca,,39045.33,,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9/,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,,único,,,,48439.88,,,
https://carlosisla.com.ar/productos/chapa-canaleta-color-azul/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Verde,único,005981/BE,Marca,,70832.39,,"Comprá online Chapa Canaleta color Verde por $76.014,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/canaleta-verde-caf3a18978b03e91b817661766884967-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-color-blanca/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Negra,único,005980/BE,Marca,,65993.55,,"Comprá online Chapa Canaleta color Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/canal-negra-dccd46f9bd6e851d0717661783851176-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-color-gris/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Roja,único,005983/BE,Marca,,69159.39,,"Comprá online Chapa Canaleta color Roja por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/cana-roja-a7a22d8a8109be4a0a17661763094298-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-color-negra/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Blanca,único,005982/BE,Marca,,69159.39,,"Comprá online Chapa Canaleta color Blanca por $73.326,17. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/canaleta-blanca-0b8975be5063d0cf8f17661768273274-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-color-roja/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Gris,único,005986/BE,Marca,,69159.39,,"Comprá online Chapa Canaleta color Gris por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8860-d781fe27fa87f105ff16663568058796-640-0-f198e9a4794fc5ebbe17661772750269-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-color-verde/,Siderometalúrgico > Chapas > Chapa Canaleta > Color,Chapa Canaleta color Gris,único,005986/BE,Marca,,68412.97,,"Comprá online Chapa Canaleta color Gris por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8860-d781fe27fa87f105ff16663568058796-640-0-f198e9a4794fc5ebbe17661772750269-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum/,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,,único,,,,48439.88,,,
https://carlosisla.com.ar/productos/chapa-trapezoidal-azul/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Verde,único,005971/BE,Marca,,70832.39,,"Comprá online Chapa Trapezoidal Verde por $76.014,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-verde-bbdd5f07166a7be88a17661782442014-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-blanca/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Gris,único,005976/BE,Marca,,65993.55,,"Comprá online Chapa Trapezoidal Gris por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8869-f00a3d46106815bd1f16663589336186-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-gris/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Roja,único,005973/BE,Marca,,69159.39,,"Comprá online Chapa Trapezoidal Roja por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8871-e3253c7488bd50987b16663589520137-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Verde,único,005971/BE,Marca,,69159.39,,"Comprá online Chapa Trapezoidal Verde por $76.014,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-verde-bbdd5f07166a7be88a17661782442014-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-roja/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Verde,único,005971/BE,Marca,,69159.39,,"Comprá online Chapa Trapezoidal Verde por $76.014,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-verde-bbdd5f07166a7be88a17661782442014-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-verde/,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Blanca,único,005972/BE,Marca,,68412.97,,"Comprá online Chapa Trapezoidal Blanca por $73.326,17. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-blanca-a6f2dce99046ce28ab17661777650278-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-galvanizada-wvrj9/,Siderometalúrgico > Chapas > Lisas > Galvanizada,,único,,,,147353.0,,,
https://carlosisla.com.ar/productos/chapa-lisa-prep-azul-vo-n25-1-22x2-44-395jq/,Productos,Chapa Trapezoidal Blanca,único,005972/BE,Marca,,58915.47,,"Comprá online Chapa Trapezoidal Blanca por $73.326,17. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-blanca-a6f2dce99046ce28ab17661777650278-480-0.webp
https://carlosisla.com.ar/productos/chapa-negra-6-35mm-2-50x12-00m-1540k-96unl/,Productos,CHAPA CANALETA GALVANIZADA 25 (0.5mm),único,009435/D,Marca,,5707620.25,,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-negra-ew7ny/,Siderometalúrgico > Chapas > Lisas > Negra,CHAPA LISA ANTIDESLIZANTE,único,005465,,,105937.16,,"Comprá online CHAPA LISA ANTIDESLIZANTE por $263.962,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/lisa-anti-86be004810327020af17661763750377-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-antideslizante-m1n1f/,Siderometalúrgico > Chapas > Lisas > Negra,CHAPA LISA NEGRA,único,005401,,,237566.49,,"Comprá online CHAPA LISA NEGRA por $25.624,12. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8874-46d0d9cc0a14e9579016663643250142-640-0-copia-ea156e330c4137fc1917661786149494-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-azul/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Roja,único,005993,,64403.48,58915.47,,"Comprá online Chapa Lisa prepintada Roja por $64.403,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8878-1591a87b01b70ca1b116663643596741-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-blanca/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Roja,único,005993,,64403.48,55415.03,,"Comprá online Chapa Lisa prepintada Roja por $64.403,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8878-1591a87b01b70ca1b116663643596741-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-gris/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Azul,único,005994,,65461.63,57963.13,,"Comprá online Chapa Lisa prepintada Azul por $65.461,63. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8876-f2624de6efaefd96c716663643440727-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-negra/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Azul,único,005994,,65461.63,57963.13,,"Comprá online Chapa Lisa prepintada Azul por $65.461,63. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8876-f2624de6efaefd96c716663643440727-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-roja/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Gris,único,005996,,64403.48,57963.13,,"Comprá online Chapa Lisa prepintada Gris por $64.403,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/prepintada-gris-94db09b9149f3ef07817661765887501-480-0.webp
https://carlosisla.com.ar/productos/chapa-lisa-prepintada-verde/,Siderometalúrgico > Chapas > Lisas > Prepintada,Chapa Lisa prepintada Roja,único,005993,,64403.48,57345.41,,"Comprá online Chapa Lisa prepintada Roja por $64.403,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8878-1591a87b01b70ca1b116663643596741-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-traslucida-fibra-de-vidrio-yhl0q/,Siderometalúrgico > Chapas > Plásticas > Traslúcida,CHAPA TRAPEZOIDAL TRASLÚCIDA (FIBRA DE VIDRIO),único,009731/D,Marca,,46655.24,,"Comprá online CHAPA TRAPEZOIDAL TRASLÚCIDA (FIBRA DE VIDRIO) por $60.131,08. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/trape-plastica-4f7c28f5fe68e16f1017661779930590-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-traslucida-fibra-de-vidrio-1drk3/,Siderometalúrgico > Chapas > Plásticas > Traslúcida,CHAPA CANALETA TRASLÚCIDA (FIBRA DE VIDRIO),único,009730/D,Marca,,54117.97,,"Comprá online CHAPA CANALETA TRASLÚCIDA (FIBRA DE VIDRIO) por $51.839,15. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8880-e81595d5b4204b612716682603631331-640-0-copia-9fdc8440b86a58202417661784627322-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-polipropileno-zdei6/,Siderometalúrgico > Chapas > Plásticas > Polipropileno,,único,,,,78773.18,,,
https://carlosisla.com.ar/productos/hierro-torsionado-x-12-metros-mu2j9/,Siderometalúrgico > Hierros y Mallas > Torsionados,,único,,,,5859.97,,,
https://carlosisla.com.ar/productos/hierro-liso-x-12-metros-nqdfa/,Siderometalúrgico > Hierros y Mallas > Lisos,,único,,,,6185.48,,,
https://carlosisla.com.ar/productos/mallas-sima-construccion-7r1cn/,Siderometalúrgico > Hierros y Mallas > Mallas,MALLAS Y TEJIDOS P/CERRAMIENTOS,único,002820/J,,,38655.76,,"Comprá online MALLAS Y TEJIDOS P/CERRAMIENTOS por $49.351,30. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/alambre-tejido-ea923a4d4465c7e6d617646938167665-480-0.webp
https://carlosisla.com.ar/productos/hierro-cuadrado-macizo-x-6-metros-herrero-lmr59/,Siderometalúrgico > Perfiles Herrero > Cuadrado Macizo,HIERRO CUADRADO MACIZO X 6 METROS (HERRERO),único,005903,Marca,19458.31,10367.33,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/hierro-redondo-macizo-x-6-metros-herrero-mgswk/,Siderometalúrgico > Perfiles Herrero > Redondo Macizo,HIERRO REDONDO MACIZO X 6 METROS (HERRERO),único,005903,Marca,19458.31,8289.12,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/cano-astm-a53-sch-40-x-6-4-mts-qen4s/,Siderometalúrgico > Estructurales > Caños > ASTM,CAÑO ASTM A53 SCH-40 x 6.4 MTS,único,005903,Marca,19458.31,38858.48,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/cano-uso-mecanico-x-6-4-mts-ex5wh/,Siderometalúrgico > Estructurales > Caños > Uso Mecánico,CAÑO USO MECANICO X 6.4 MTS,único,005903,Marca,19458.31,20979.19,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/cano-alumbrado-x-6-40-mts-pyhm4/,Siderometalúrgico > Estructurales > Caños > Alumbrado,CAÑO ALUMBRADO x 6.40 MTS,único,111100337,Marca,3764.88,46837.89,,"Comprá online DISCO ABRASIVO 178 x 1.6 x 22 PLANO por $3.764,88. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/doble-a-disco-abra-95246ad779100fe1b617653906506464-480-0.webp
https://carlosisla.com.ar/productos/hierro-ipn-lzf9b/,Siderometalúrgico > Perfiles 12 mts > IPN,,único,,,,224456.54,,,
https://carlosisla.com.ar/productos/hierro-upn-x-12-metros-nb7rq/,Siderometalúrgico > Perfiles 12 mts > UPN,,único,,,,330448.45,,,
https://carlosisla.com.ar/productos/perfil-c1/,Siderometalúrgico > Perfiles 12 mts > Perfil C,PERFIL C GALVANIZADO X 12 METROS,único,005717,,,161493.55,,"Comprá online PERFIL C GALVANIZADO X 12 METROS por $108.460,38. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8897-cd5d79b46e4ade309416806314530160-640-0-copia-7a0f0a54991130976b17661785257157-480-0.webp
https://carlosisla.com.ar/productos/perfil-c-galvanizado-x-12-metros-qa9wm/,Siderometalúrgico > Perfiles 12 mts > Perfil C,PERFIL C X 12 METROS,único,005714,,,181178.94,,"Comprá online PERFIL C X 12 METROS por $102.285,95. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/perfilc-b2faef97edf3d3f03417660031953298-480-0.webp
https://carlosisla.com.ar/productos/perfil-u1/,Siderometalúrgico > Perfiles 12 mts > Perfil U,,único,,,,399076.03,,,
https://carlosisla.com.ar/productos/hierro-t1/,Siderometalúrgico > Perfiles Herrero > Hierro U y T,HIERRO &quot;U&quot; CHICO (HERRERO),único,005329,,,25973.33,,"Comprá online HIERRO &quot;U&quot; CHICO (HERRERO) por $68.152,66. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8900-ec3e66d7d52651161316806332235484-480-0.webp
https://carlosisla.com.ar/productos/hierro-u-chico-herrero-d2ulh/,Siderometalúrgico > Perfiles Herrero > Hierro U y T,HIERRO &quot;T&quot; (HERRERO),único,005301,,,81229.9,,"Comprá online HIERRO &quot;T&quot; (HERRERO) por $28.859,25. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/hierro-t-eb8c1d35da44488a7317661769189460-480-0.webp
https://carlosisla.com.ar/productos/planchuela/,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,único,002452/CC,Marca,3343.65,7902.42,,"Comprá online DISCO ABRASIVO ECONOMICO 178 x 1.6 x 22 PLANO por $3.343,65. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-tyrolit-eco-2d4410f9bb5050307017653902699487-480-0.webp
https://carlosisla.com.ar/productos/planchuela-punzonada/,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela Punzonada,único,111100337,Marca,3764.88,27824.9,,"Comprá online DISCO ABRASIVO 178 x 1.6 x 22 PLANO por $3.764,88. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/doble-a-disco-abra-95246ad779100fe1b617653906506464-480-0.webp
https://carlosisla.com.ar/productos/angulos1/,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,único,005903,Marca,19458.31,16412.12,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43/,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,único,111100337,Marca,3764.88,10039.6,,"Comprá online DISCO ABRASIVO 178 x 1.6 x 22 PLANO por $3.764,88. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/doble-a-disco-abra-95246ad779100fe1b617653906506464-480-0.webp
https://carlosisla.com.ar/productos/cano-estructural-rectangular-x-6-metros-snfk8/,Siderometalúrgico > Estructurales > Rectangular,CAÑO ESTRUCTURAL RECTANGULAR X 6 METROS,único,002452/CC,Marca,3343.65,15408.37,,"Comprá online DISCO ABRASIVO ECONOMICO 178 x 1.6 x 22 PLANO por $3.343,65. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-tyrolit-eco-2d4410f9bb5050307017653902699487-480-0.webp
https://carlosisla.com.ar/productos/cano-estructural-redondo-x-6-metros-tahq8/,Siderometalúrgico > Estructurales > Redondo,CAÑO ESTRUCTURAL REDONDO X 6 METROS,único,005903,Marca,19458.31,10146.98,,"Comprá online ELECTRODO CONARCO-13 x 1 Kg de 2.50 mm por $19.458,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/conarco-500d4185a5ceab9cec17636471546138-480-0.webp
https://carlosisla.com.ar/productos/tubos-pvc-jp/,"Instalaciones > Cloaca > Ramat 3,2 JP",Tubos PVC JP,único,001062,,,18821.87,,"Comprá online Accesorios RAMAT 3,2 JP por $443,28. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8912-7555dcb4b7c822af6716878723307811-480-0.webp
https://carlosisla.com.ar/productos/tubos-awaduct-je/,Instalaciones > Cloaca > Awaduct JE,Accesorios Awaduct,único,019804,,,5671.5,,"Comprá online Accesorios Awaduct por $545,38. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8913-8ab940f86c1b5c048616878956331138-640-0-copia-83f06dbf3839613c1a17662354051943-480-0.webp
https://carlosisla.com.ar/productos/accesorios-ramat-32-jp/,"Instalaciones > Cloaca > Ramat 3,2 JP","Accesorios RAMAT 3,2 JP",único,001056,,,752.33,,"Comprá online Tubos PVC JP por $9.640,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8909-01ab53e30db99d0a5d16878067230791-640-0-copia-70f01e703aa678f11617662359739942-480-0.webp
https://carlosisla.com.ar/productos/accesorios-awaduct/,Instalaciones > Cloaca > Awaduct JE,Tubos AWADUCT JE,único,019803,,,18219.28,,"Comprá online Tubos AWADUCT JE por $2.289,31. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8911-ba7d1122006cc27b5b16878076509896-640-0-copia-6c323e9749a78f4dab17662359098686-480-0.webp
https://carlosisla.com.ar/productos/tubos-sigas/,Instalaciones > Gas > Sigas Thermofusion,Tubos SIGAS,único,0305840,,,24440.33,,"Comprá online Accesorios Sigas por $2.380,34. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/074dca2aedab1605449ad75cba9237bcdb1b8318-e03e21eec5a54867c617662356720119-480-0.webp
https://carlosisla.com.ar/productos/accesorios-sigas/,Instalaciones > Gas > Sigas Thermofusion,Accesorios Sigas,único,0305837,,,4626.59,,"Comprá online Tubos SIGAS por $27.155,92. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8914-5efc77b55e2e9ed70616878956392711-640-0-copia-4a5030b1634a6e7fa517662365301219-480-0.webp
https://carlosisla.com.ar/productos/tubos-epoxi/,Instalaciones > Gas > Epoxi Rosca,Tubos Epoxi,único,007750,,,43586.62,,"Comprá online Accesorios Epoxi por $706,79. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8917-a644bc40a9df8d702116879566906226-640-0-copia-1c1b2cfec1a6a173e317662357622568-480-0.webp
https://carlosisla.com.ar/productos/accesorios-epoxi/,Instalaciones > Gas > Epoxi Rosca,Accesorios Epoxi,único,000119,,,5284.96,,"Comprá online Tubos Epoxi por $48.429,58. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8916-f06f2c7e928b4a979916879564653067-480-0.webp
https://carlosisla.com.ar/productos/tubos-tigre-fusion/,Instalaciones > Agua > Tigre Fusión,Accesorios Tigre Fusion,único,0305824/J,,,8450.24,,"Comprá online Accesorios Tigre Fusion por $460,82. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8919-f62b14bfb80813416a16879834051442-640-0-copia-fa5565565d8d34bae117662355302134-480-0.webp
https://carlosisla.com.ar/productos/accesorios-tigre-fusion/,Instalaciones > Agua > Tigre Fusión,Tubos Tigre Fusion,único,0305824,,,24629.33,,"Comprá online Tubos Tigre Fusion por $9.244,81. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8918-aed0e58f75bdea3bfe16879833990125-640-0-copia-d32bd66866ddd2d9ce17662354641900-480-0.webp
https://carlosisla.com.ar/productos/tubos-aqua-system/,Instalaciones > Agua > Aqua System,Accesorios Aqua System,único,017710,,,9636.62,,"Comprá online Accesorios Aqua System por $627,60. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8921-04dc7c45fed9a34dd816879834192523-640-0-copia-bf29f9277db1e30c7a17662360728307-480-0.webp
https://carlosisla.com.ar/productos/accesorios-aqua-system/,Instalaciones > Agua > Aqua System,Tubos Aqua System,único,017318/CAÑ,,,17763.1,,"Comprá online Tubos Aqua System por $10.707,36. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8920-103231e1c7eb677b0d16879834124557-640-0-copia-beec6507eb3b25cd4017662361585788-480-0.webp
https://carlosisla.com.ar/productos/perfileria-p-junta-tomada-zxlqz/,Construcción en seco > Interior > Paredes,PERFILERIA P/JUNTA TOMADA,único,3309558,,,1696.02,,"Comprá online PLACAS DE YESO DURLOCK por $18.934,60. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8927-0c86e36a2faa0e007316888199125096-640-0-copia-325e665c9d21527eb617662353186754-480-0.webp
https://carlosisla.com.ar/productos/placas-de-yeso-desmontables-9ld9k/,Construcción en seco > Interior > Cielorraso Desmontable,PERFILERIA P/CIELORRASO DESMONTABLES,único,005731/H,,,5668.09,,"Comprá online PERFILERIA P/CIELORRASO DESMONTABLES por $1.273,17. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8926-9e1a2e0ddca07e0a3e16888199068423-640-0-copia-e1d9c6afdcc4edb81017662351530781-480-0.webp
https://carlosisla.com.ar/productos/perfileria-p-cielorraso-desmontables-zflzh/,Construcción en seco > Interior > Cielorraso Desmontable,PLACAS DE YESO DESMONTABLES,único,005724/C,,,6534.63,,"Comprá online PLACAS DE YESO DESMONTABLES por $5.550,94. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8930-d9d0b5993618d1e8ca16888204389810-640-0-copia-4868e2068a55f7174717662352329341-480-0.webp
https://carlosisla.com.ar/productos/placas-de-yeso-durlock-b6l39/,Construcción en seco > Interior > Paredes,MASILLA P/DURLOCK RAPIDA EN POLVO x 25Kg,único,005733/C,Marca,61364.45,25695.33,,"Comprá online MASILLA P/DURLOCK RAPIDA EN POLVO x 25Kg por $61.364,45. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-para-durlock-secado-rapido-72a499fdc74321aaaf17653108189484-480-0.webp
https://carlosisla.com.ar/productos/perfileria-para-pared-0hblm/,Construcción en seco > Interior > Paredes,PERFILERIA P/JUNTA TOMADA,único,005730/N,,,2576.03,,"Comprá online PERFILERIA P/JUNTA TOMADA por $1.884,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8925-671d089d66a3880ffa16888198986182-640-0-copia-15678992b60ac4feb117662349674670-480-0.webp
https://carlosisla.com.ar/productos/chapa-canaleta-policarbonato-yzv26/,Siderometalúrgico > Chapas > Plásticas > Policarbonato,CHAPA TRAPEZOIDAL POLICARBONATO,único,3306801,Marca,,102450.05,,"Comprá online CHAPA TRAPEZOIDAL POLICARBONATO por $111.640,59. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-poli-d97740f0fbc82515c317661760260231-480-0.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-policarbonato-pqjg5/,Siderometalúrgico > Chapas > Plásticas > Policarbonato,CHAPA CANALETA POLICARBONATO,único,3307128,Marca,,100476.53,,"Comprá online CHAPA CANALETA POLICARBONATO por $113.833,39. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-cana-poli-d1d4d966bef49f50ba17661762133440-480-0.webp
https://carlosisla.com.ar/productos/viguetas-3ijwq/,Construcción > Viguetas,VIGUETAS,único,3307041,Marca,154871.38,8363.47,,"Comprá online PALLET LADRILLO BOVEDILLA 11x38x25 (80) WEB por $154.871,38. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8993-3ab598c079242670dd17219228528744-480-0.webp
https://carlosisla.com.ar/productos/clavos-lisos-x-1-kg-uffyu/,Siderometalúrgico > Clavos > Lisos,,único,,,,5882.8,,,
https://carlosisla.com.ar/productos/clavos-espiralados-x-1-kg-txbe1/,Siderometalúrgico > Clavos > Espiralados,,único,,,,8254.64,,,
